구,법정동,상세업무구분명,사업장명,위도,경도
성북구,보문동,동물병원,서울종합동물병원,37.58710403,127.0153064
서초구,방배동,동물병원,서울종합동물병원방배,37.48495339,126.9911492
마포구,염리동,동물병원,서울준동물병원,37.55427295,126.9440637
강서구,화곡동,애견미용,서울플러스 종합 동물병원,37.53480877,126.8603819
강서구,화곡동,동물병원,서울플러스종합동물병원,37.53480877,126.8603819
은평구,진관동,동물병원,서울햇빛동물병원,37.63458261,126.9216618
관악구,봉천동,동물병원,서울허브동물병원,37.48173544,126.9485558
서초구,서초동,동물병원,서이동물병원,37.49176998,127.0219683
노원구,상계동,동물병원,서정동물병원,37.67357094,127.0529328
마포구,노고산,동물병원,서진동물병원,37.55423268,126.9313239
서초구,서초동,동물병원,서초M동물의료센터,37.48823727,127.0120067
서초구,서초동,동물병원,서초동물병원,37.48546246,127.0141518
서초구,서초동,동물병원,서초이음동물병원,37.48686881,127.019112
서초구,우면동,동물병원,서초힐스동물병원,37.4614498,127.0236006
종로구,필운동,애견미용,서촌도그살롱,37.57531985,126.9667441
양천구,목동,애견미용,서현펫#,37.53821178,126.8638638
강동구,성내동,애견미용,석 동물병원,37.52521852,127.1267469
강동구,성내동,동물병원,석동물병원,37.52521852,127.1267469
송파구,석촌동,동물병원,석촌동물병원,37.50580154,127.1032832
성동구,홍익동,애견미용,선녀와 강아지,37.56609634,127.0296212
종로구,신교동,동물병원,선동물병원,37.58445028,126.9670903
강남구,역삼동,동물병원,선릉동물병원,37.50687,127.0438673
강남구,청담동,애견미용,설레임,37.52607345,127.0475398
강동구,성내동,동물병원,성내동물병원,37.53128033,127.1252448
성북구,동선동,동물병원,성신동물병원,37.5945147,127.0134373
중랑구,면목동,동물병원,성지동물병원,37.57991329,127.0848835
관악구,신림동,동물병원,세계로동물의료센터,37.48259767,126.9141444
강서구,화곡동,동물병원,세명 동물병원,37.53270138,126.8400118
강서구,화곡동,애견미용,세명동물병원,37.53270138,126.8400118
강남구,역삼동,펫호텔,세븐에이치,37.50570065,127.0433549
마포구,망원동,애견미용,세븐에이치샵(7H#),37.55998859,126.8996141
강서구,화곡동,동물병원,세인트동물병원,37.53050442,126.8405263
동작구,사당동,애견미용,세인트필립동물병원,37.47712075,126.9738135
강동구,천호동,동물병원,세종동물병원,37.54174677,127.1275194
중랑구,망우동,동물병원,세진동물병원,37.59868109,127.0933644
강동구,고덕동,동물병원,센트럴동물병원,37.557693,127.1671944
마포구,상수동,동물병원,셀레네동물병원,37.54793241,126.9198565
노원구,상계동,애견미용,소담 살롱,37.66355397,127.0691812
마포구,아현동,동물병원,소망동물병원,37.55709199,126.9514087
영등포구,당산동,애견미용,소우주 애견미용실,37.52968147,126.8963822
용산구,이태원,애견미용,소월집,37.54113789,126.9898567
노원구,공릉동,애견미용,손수하다,37.62125271,127.0757522
강북구,미아동,애견미용,솔샘 동물병원,37.61731166,127.0175115
강북구,미아동,동물병원,솔샘동물병원,37.61731166,127.0175115
강북구,미아동,애견미용,솔샘펫,37.61985973,127.0149174
영등포구,신길동,애견미용,솔펫살롱,37.50138201,126.9176517
구로구,온수동,펫택시,송대현펫택시,37.49268654,126.8181128
송파구,송파동,동물병원,송이종합동물병원,37.50700576,127.1136094
성북구,길음동,펫택시,송재욱,37.60977637,127.0159388
강서구,공항동,동물병원,송정동물메디컬센터,37.56156311,126.8088067
송파구,방이동,동물병원,송파 마리동물병원,37.50909358,127.1120497
송파구,문정동,동물병원,송파데일리동물병원,37.47986827,127.1188581
송파구,송파동,애견미용,송파동물 펫클럽,37.50156839,127.108096
송파구,송파동,동물병원,송파동물의료센터,37.50156839,127.108096
송파구,문정동,동물병원,송파바로동물병원,37.48316696,127.12516
송파구,문정동,동물병원,송파스마일동물병원,37.48415819,127.121072
송파구,송파동,동물병원,송파원동물병원,37.50925436,127.1089819
노원구,상계동,동물병원,수 동물병원,37.68160468,127.0537013
성동구,송정동,동물병원,수동물병원,37.54852871,127.0643097
노원구,상계동,동물병원,수락 동물병원,37.67300668,127.0530829
노원구,상계동,애견미용,수락동물병원,37.67300668,127.0530829
강남구,수서동,동물병원,수서동물병원,37.48400091,127.0912135
중랑구,묵동,애견미용,수애견,37.61624355,127.0725814
강남구,일원동,동물병원,수정동물병원,37.48386926,127.0779805
동작구,사당동,애견미용,수진애견미용,37.48417285,126.9764969
노원구,공릉동,동물병원,수피아동물병원,37.62770279,127.0746739
금천구,시흥동,펫택시,순덕이네,37.45350352,126.9088613
강서구,염창동,애견미용,순독살롱,37.55008114,126.8655644
광진구,중곡동,애견미용,순수,37.55487843,127.0859949
강남구,논현동,동물병원,순수동물병원,37.51079113,127.0249719
중랑구,망우동,애견미용,순진한 강아지,37.59272016,127.0953983
중랑구,면목동,동물병원,숲속동물병원,37.58931456,127.0876717
마포구,연남동,애견미용,슈가네,37.56340831,126.9178541
강남구,역삼동,애견미용,슈몽(SHUMONG),37.50604856,127.0408594
동작구,신대방,애견미용,슈슈펫살롱,37.48743071,126.9056257
마포구,상암동,펫택시,슈케트 펫택시,37.57760795,126.8931314
영등포구,여의도,펫호텔,슈퍼독,37.51863104,126.9367279
강서구,내발산,동물병원,스마일동물병원,37.55258579,126.8233168
노원구,공릉동,동물병원,스마일플러스동물병원,37.62380132,127.0703418
강북구,미아동,동물병원,스마트 동물병원,37.62030396,127.0124573
강남구,신사동,동물병원,스마트 정형외과 신경외과 동물병원,37.52072603,127.0270899
은평구,증산동,펫택시,스마트독까페,37.58578628,126.9064041
노원구,상계동,동물병원,스마트동물병원,37.65846087,127.0628691
강동구,암사동,동물병원,스마트동물병원 강동암사점,37.55454413,127.134723
광진구,중곡동,애견미용,스마트동물병원 군자점,37.56083005,127.0783459
성북구,길음동,동물병원,스마트동물병원 성북길음점,37.60977637,127.0159388
광진구,중곡동,동물병원,스마트동물병원군자점,37.56083005,127.0783459
은평구,응암동,동물병원,스머프동물병원,37.5982022,126.9221999
강서구,방화동,애견미용,스카이동물병원,37.57319777,126.8089315
송파구,방이동,동물병원,스킨앤이어동물병원,37.51334824,127.1201258
중구,충무로,애견미용,스타독,37.56206053,126.9940016
강서구,내발산,펫호텔,스타독스,37.54955232,126.8324518
서대문구,옥천동,애견미용,스타일나개,37.56974562,126.9582508
강남구,역삼동,애견미용,스타일리다독,37.50458079,127.0311733
영등포구,당산동,애견미용,스타일좋개,37.52645295,126.9056076
구로구,구로동,펫택시,스타일홀릭 펫택시,37.49114914,126.8782858
성동구,옥수동,애견미용,스테이 동물병원,37.54833253,127.0110008
성동구,옥수동,동물병원,스테이동물병원,37.54833253,127.0110008
양천구,신정동,애견미용,스테이펫,37.50926933,126.8660213
양천구,신정동,펫호텔,스테이펫_호텔,37.50926933,126.8660213
강북구,번동,펫택시,스트로젤리컴퍼니,37.63784689,127.0266234
강서구,화곡동,애견미용,스프링그루밍,37.54462199,126.8285527
영등포구,신길동,동물병원,시그널동물병원,37.50296342,126.9067177
노원구,상계동,동물병원,시마동물병원,37.65006549,127.0593273
강동구,천호동,애견미용,시온 동물병원,37.53724368,127.1266123
강동구,천호동,동물병원,시온동물병원,37.53724368,127.1266123
강남구,대치동,애견미용,시저독,37.49914222,127.0553283
노원구,하계동,애견미용,시크쁘숑,37.63370212,127.0649754
동대문구,이문동,애견미용,시현펫살롱,37.59849175,127.0646377
관악구,봉천동,펫호텔,식빵굽는나비,37.47973835,126.94335
영등포구,신길동,동물병원,신길 온동물병원,37.50160524,126.9112227
동대문구,장안동,애견미용,신나개,37.57555674,127.0709941
중랑구,중화동,동물병원,신내동물병원,37.60271566,127.0828274
중구,신당동,동물병원,신당 좋아요 동물병원,37.5605261,127.0162199
중구,신당동,애견미용,신당좋아요동물병원,37.5605261,127.0162199
구로구,신도림,애견미용,신도림S동물의료센터,37.50684361,126.8811967
구로구,신도림,동물병원,신도림동물병원,37.50942084,126.8848536
관악구,신림동,동물병원,신림종합동물병원,37.47306807,126.9300079
서초구,반포동,애견미용,신반포동물병원,37.50335359,127.007903
강남구,논현동,동물병원,신사동물병원,37.51963403,127.0261326
서초구,반포동,동물병원,신세계 동물병원,37.50433978,126.9979621
서대문구,홍은동,동물병원,신영동물병원,37.59166439,126.9380407
양천구,신월동,동물병원,신월동물병원,37.51627748,126.834862
양천구,신월동,동물병원,신월라온동물의료센터,37.51918504,126.8401238
도봉구,창동,동물병원,신창동물병원,37.64144065,127.0311441
송파구,잠실동,동물병원,신천동물병원,37.5076561,127.0859616
마포구,신수동,동물병원,신촌 숲 동물병원,37.55001573,126.9320553
영등포구,신길동,동물병원,신풍동물종합병원,37.49864932,126.9056755
서초구,방배동,동물병원,심바동물병원,37.48546974,126.9823233
동대문구,휘경동,애견미용,심재웅 동물병원,37.59110327,127.0636254
동대문구,휘경동,동물병원,심재웅동물병원,37.59110327,127.0636254
서초구,서초동,애견미용,심콩캣,37.4868518,127.0116211
송파구,가락동,애견미용,쌍금이네,37.49772183,127.1041334
마포구,동교동,펫호텔,써니네,37.55671802,126.922604
서대문구,연희동,펫호텔,썬 개린이집,37.57204762,126.9260834
강남구,역삼동,애견미용,쏘큐트 펫살롱,37.4923092,127.0328858
강남구,역삼동,애견미용,쓰담쓰담,37.4938608,127.0327362
성북구,종암동,동물병원,쓰담쓰담 동물병원,37.60016129,127.0307842
성북구,종암동,애견미용,쓰담쓰담동물병원,37.60016129,127.0307842
송파구,풍납동,애견미용,씨밀레 동물병원,37.52860743,127.1138326
송파구,풍납동,동물병원,씨밀레동물병원,37.52860743,127.1138326
은평구,진관동,애견미용,"아,이뻐 펫샵",37.63966975,126.9152173
광진구,구의동,애견미용,아낌,37.55415927,127.0901994
노원구,상계동,애견미용,아담스펫강아지&가필드고양이,37.65710186,127.0627663
서초구,서초동,동물병원,아델 동물병원,37.48452789,127.0079166
동대문구,전농동,애견미용,아띠 동물의료센터,37.57374079,127.049443
동대문구,전농동,동물병원,아띠동물의료센터,37.57374079,127.049443
노원구,월계동,동물병원,아란종합동물병원,37.62935742,127.0544736
영등포구,신길동,애견미용,아람 동물병원,37.51215284,126.9130737
영등포구,신길동,동물병원,아람동물병원,37.51215284,126.9130737
강남구,논현동,펫택시,아롱다롱 펫택시,37.51473079,127.0387847
관악구,신림동,애견미용,"아름다울, 개",37.48605127,126.9167013
성북구,길음동,애견미용,아름애견,37.60760085,127.0255719
송파구,거여동,애견미용,아망도그플레이스,37.49426781,127.139636
서대문구,홍제동,애견미용,아이 러브 펫,37.5894219,126.9390353
관악구,봉천동,애견미용,아이러브도그,37.48827932,126.9548029
양천구,신정동,애견미용,아이러브독 애견미용실,37.52521169,126.8533198
관악구,남현동,애견미용,아이러브펫 동물병원,37.47147867,126.9795229
관악구,남현동,동물병원,아이러브펫동물병원,37.47147867,126.9795229
은평구,진관동,동물병원,아이러브펫동물병원 은평점,37.63915564,126.9163065
구로구,신도림,동물병원,아이러브펫동물병원(신도림점),37.50942084,126.8848536
양천구,신월동,애견미용,아이멍쥬,37.52734412,126.8300291
광진구,자양동,동물병원,아이본 동물병원,37.5323746,127.0828624
중랑구,신내동,동물병원,아이봄 동물병원,37.60504882,127.0927372
중랑구,신내동,애견미용,아이봄동물병원,37.60504882,127.0927372
강북구,미아동,애견미용,아이사랑 동물병원,37.61720438,127.0192143
강북구,미아동,동물병원,아이사랑동물병원,37.61720438,127.0192143
강북구,미아동,동물병원,아이사랑동물병원 건강검진센터,37.61720438,127.0192143
마포구,서교동,동물병원,아이엠 동물병원,37.55099364,126.9136468
노원구,상계동,애견미용,아이엠독,37.65041786,127.0583754
동대문구,답십리,동물병원,아이원 동물병원,37.57194871,127.0547027
마포구,염리동,동물병원,아이웰 동물의료센터,37.54613053,126.9422293
강남구,청담동,동물병원,아이윌24시동물병원,37.51964959,127.0463023
용산구,이태원,펫호텔,아이조아 요양보호소 서울점,37.53348084,126.9873755
용산구,이태원,펫카페,아이조아 캣파크 서울점,37.53348084,126.9873755
강남구,논현동,애견미용,아이조아펫파크 강남점,37.51357137,127.0369052
도봉구,쌍문동,동물병원,아이조은동물병원,37.65850523,127.0297109
강남구,역삼동,동물병원,아이힐 동물병원,37.49023142,127.0300998
동대문구,장안동,동물병원,아인스동물병원,37.5650705,127.064497
강서구,마곡동,펫호텔,아임멍,37.56822818,126.8224281
강서구,마곡동,애견미용,아임멍 미용,37.56822818,126.8224281
종로구,창신동,애견미용,아지나라,37.57507114,127.0126548
성동구,금호동,애견미용,아지동물병원,37.54803809,127.0181552
관악구,신림동,펫택시,아지뜰,37.48280277,126.9154242
관악구,신림동,애견미용,아지멍멍,37.47583126,126.9345324
강동구,성내동,애견미용,아지아지트,37.52734966,127.1300959
강남구,청담동,애견미용,아지원,37.52367211,127.0480818
강남구,논현동,애견미용,아지케어,37.50748317,127.0245246
광진구,구의동,동물병원,아차산동물병원,37.5517923,127.0873346
용산구,이태원,애견미용,아츠,37.54215999,126.9908633
서대문구,연희동,애견미용,아쿠아푸들,37.57439269,126.9323388
강남구,삼성동,동물병원,아크리스동물의료센터,37.51373337,127.0589904
도봉구,창동,펫택시,아트워크,37.6500631,127.0413111
강동구,강일동,애견미용,아프리카 동물병원,37.56738102,127.1719746
강서구,등촌동,애견미용,아프리카 펫센터,37.55820253,126.8420298
용산구,후암동,동물병원,아프리카동물병원,37.54871064,126.9750491
강서구,등촌동,펫호텔,아프리카펫센터,37.55820253,126.8420298
마포구,상암동,동물병원,아프지말게 동물병원,37.57768638,126.8857988
영등포구,당산동,애견미용,안녕 그림아,37.52442954,126.8954539
은평구,역촌동,애견미용,안녕 멍멍아,37.60002147,126.9140686
성동구,금호동,애견미용,안녕강아지,37.54761364,127.0230755
송파구,방이동,펫호텔,안다캔넬,37.51106579,127.118741
강동구,천호동,동물병원,안단테 동물병원,37.54856353,127.1404249
강동구,암사동,애견미용,안아줄개,37.55445423,127.1378546
동대문구,용두동,동물병원,안암동물병원,37.58054781,127.0239016
성북구,하월곡,펫택시,안전한 펫택시,37.60182098,127.0375551
구로구,천왕동,동물병원,안정택동물병원,37.48879028,126.8364538
강서구,화곡동,펫택시,알까네 펫드라이브,37.54453817,126.847211
성동구,송정동,애견미용,알라꿀 펫살롱,37.54966961,127.0635227
은평구,역촌동,펫택시,알라딘펫택시,37.60404764,126.9153382
서초구,양재동,애견미용,알베로 몽(Albero mon),37.48043273,127.0376381
양천구,신월동,애견미용,알콩달콩 애견,37.5300302,126.8331327
관악구,봉천동,펫택시,알펫드라이버,37.47747673,126.9631118
강동구,암사동,애견미용,암사 동물병원,37.55201125,127.1250197
강동구,암사동,동물병원,암사동물병원,37.55201125,127.1250197
강남구,신사동,애견미용,압구정동물병원,37.52853673,127.0292693
강남구,신사동,동물병원,압구정동물의료센터,37.52866139,127.029664
강남구,신사동,동물병원,압구정메이트동물병원,37.52820549,127.0349319
강남구,신사동,애견미용,압구정웰,37.52291956,127.0176887
강남구,신사동,동물병원,압구정웰동물병원,37.52291956,127.0176887
성동구,행당동,애견미용,앙꼬네 미용실,37.5599882,127.0337719
성북구,성북동,동물병원,앙리동물병원,37.59345785,126.9988271
동대문구,장안동,애견미용,앙쥬펫,37.57855248,127.0670911
성북구,하월곡,애견미용,앙팡 Pet 하우스,37.61049671,127.0322654
성북구,장위동,애견미용,앙팡애견백화점,37.61377229,127.0454862
도봉구,쌍문동,애견미용,애견놀이터,37.64805708,127.025978
노원구,상계동,애견미용,애견마을,37.67033954,127.0792244
노원구,상계동,애견미용,애견미용 견출지 노원점,37.66585559,127.0541367
은평구,신사동,애견미용,애견발자국,37.59979204,126.9074869
성북구,길음동,애견미용,애견분양 애견미용 갓독애견샵,37.60914807,127.0199057
영등포구,신길동,애견미용,애견이야기,37.49982279,126.9126909
은평구,응암동,애견미용,애견천국,37.58340189,126.9163927
노원구,상계동,펫호텔,애견카페 개그멍,37.65639568,127.0588893
성동구,금호동,애견미용,애니네 반려견 미용실,37.55737312,127.0215282
강남구,삼성동,애견미용,애니살롱,37.51683108,127.0610627
관악구,봉천동,펫호텔,애니아이,37.47113306,126.9643728
중구,신당동,동물병원,애니컴 메디컬센터,37.55207404,127.005146
강북구,수유동,동물병원,애니케어 동물병원 수유점,37.64775436,127.01137
동대문구,이문동,동물병원,애니케어동물병원,37.59404025,127.0559778
동대문구,이문동,펫택시,애니펫,37.60318767,127.0677365
중구,신당동,애견미용,애뚜애뚜,37.56103583,127.015514
광진구,능동,동물병원,애플동물병원,37.55319037,127.0854146
송파구,송파동,애견미용,애플애견샵,37.51097962,127.1070651
노원구,상계동,동물병원,앤(N)고양이병원,37.65317734,127.0652354
은평구,응암동,동물병원,야옹동물병원,37.59697045,126.9171665
성북구,삼선동,애견미용,야옹아 멍멍해봐,37.58970376,127.0122285
서초구,양재동,애견미용,야옹아 멍멍해봐 양재점,37.47959463,127.0396174
마포구,망원동,애견미용,야옹아놀자,37.55567507,126.9019536
강서구,마곡동,애견미용,야옹아놀자 마곡점,37.56813263,126.8248279
송파구,거여동,애견미용,야옹아멍멍해봐 송파위례점,37.48718356,127.1393686
강동구,길동,동물병원,양지가축동물병원,37.5354086,127.1415922
강동구,둔촌동,동물병원,양지동물병원,37.5281453,127.1432056
양천구,신월동,동물병원,양천종합동물병원,37.52229071,126.8397483
송파구,방이동,애견미용,어서오개,37.51352535,127.1150502
은평구,녹번동,동물병원,어울동물의료센터,37.6058679,126.9307265
서대문구,남가좌,동물병원,어울림동물병원,37.57024053,126.9155599
광진구,중곡동,펫호텔,엄마 잘 다녀와,37.56196139,127.080471
구로구,구로동,애견미용,엄지애견미용,37.49093722,126.8833506
용산구,원효로,동물병원,엉클장동물병원,37.53827568,126.964473
강서구,등촌동,펫택시,엉클펫,37.55520058,126.8610018
강동구,고덕동,펫호텔,에듀펫 숲유치원,37.56470037,127.14389
서대문구,연희동,애견미용,에바 가위컷 전문점,37.5774037,126.9325657
양천구,신정동,펫택시,에바랩,37.5206088,126.8731347
송파구,가락동,동물병원,에버펫 동물병원,37.49673437,127.1338776
송파구,가락동,애견미용,에버펫동물병원,37.49673437,127.1338776
강남구,신사동,동물병원,에이드 동물병원,37.52120208,127.0248558
강남구,신사동,애견미용,에이드동물병원,37.52120208,127.0248558
노원구,상계동,애견미용,에이미펫,37.66108013,127.0638335
서초구,양재동,동물병원,에이블 동물병원,37.48091825,127.0387779
서초구,양재동,애견미용,에이블동물병원,37.48091825,127.0387779
서초구,서초동,동물병원,에이비씨(ABC)동물병원,37.49236754,127.0229571
서초구,서초동,동물병원,에이원동물병원,37.48813668,127.0062093
동작구,사당동,펫택시,에이치엔그룹,37.47790883,126.9678447
강남구,삼성동,애견미용,에이컷,37.50963603,127.0500625
은평구,응암동,애견미용,에이펫,37.5948763,126.9142876
서대문구,연희동,동물병원,에이플러스 동물병원,37.56786249,126.929035
서대문구,연희동,애견미용,에이플러스동물병원,37.56786249,126.929035
송파구,가락동,동물병원,에코동물병원,37.49280903,127.1252581
노원구,공릉동,동물병원,엔젤동물병원,37.62850378,127.0689865
중랑구,중화동,애견미용,엔젤퍼피,37.59747049,127.0760448
중구,신당동,펫택시,엔젤펫택시,37.55216948,127.0058287
송파구,오금동,동물병원,엘 동물병원,37.50860119,127.131091
동대문구,용두동,동물병원,엘동물병원,37.57467045,127.0347395
노원구,상계동,애견미용,엘로이펫(L.ROYpet),37.67397882,127.0544668
강남구,역삼동,애견미용,엘리 애견미용실,37.49669257,127.0395306
강남구,대치동,애견미용,엘리스펫,37.50215114,127.0508753
강남구,논현동,애견미용,엘리자바스(ElizaBath),37.5170952,127.029562
송파구,오금동,동물병원,엘리트 동물의료센터,37.5110776,127.1255074
송파구,가락동,애견미용,엘리펫 살롱,37.4984087,127.1043859
용산구,용산동,애견미용,엘슈슈,37.54396205,126.9841283
노원구,중계동,동물병원,엘케이동물병원,37.65096966,127.0688497
용산구,용문동,애견미용,엠코코(Mcoco),37.5373841,126.9583916
용산구,후암동,애견미용,엠펫,37.54901196,126.9733269
관악구,봉천동,펫택시,여기훈 펫택시,37.47921939,126.9379863
영등포구,여의도,동물병원,여의도 동물병원,37.51872323,126.9306693
영등포구,여의도,애견미용,여의도 동물병원 은하점,37.51872323,126.9306693
송파구,잠실동,동물병원,연 동물병원,37.5121057,127.0812978
마포구,동교동,펫카페,연남동고양이,37.55891975,126.9220719
송파구,잠실동,애견미용,연동물병원,37.5121057,127.0812978
광진구,구의동,동물병원,연두동물병원,37.54472295,127.0847922
은평구,대조동,애견미용,연서 동물병원,37.61319861,126.9149817
은평구,대조동,동물병원,연서동물종합병원,37.61319861,126.9149817
서대문구,연희동,애견미용,연희동 미미네,37.57070257,126.9319497
서대문구,연희동,동물병원,연희동물병원,37.56916044,126.9291946
강동구,길동,동물병원,열린24시동물병원,37.54020259,127.1383388
용산구,원효로,동물병원,열린동물종합병원,37.5356247,126.9588628
강서구,염창동,동물병원,염창제일동물병원,37.55307719,126.8669207
송파구,송파동,애견미용,영개,37.50594467,127.1163655
송파구,가락동,동물병원,영국동물병원,37.49423346,127.1301818
영등포구,당산동,애견미용,영등포 동물병원,37.52155064,126.8933637
영등포구,신길동,애견미용,영등포 우신종합 동물병원,37.50739206,126.9083137
영등포구,당산동,동물병원,영등포동물병원,37.52155064,126.8933637
영등포구,영등포,동물병원,영등포아크로 동물병원,37.52449697,126.9047832
노원구,공릉동,애견미용,영하개,37.62456231,127.0766844
마포구,망원동,애견미용,예그리나,37.55356484,126.9039033
양천구,신월동,애견미용,예뻐지개,37.52371222,126.8396578
강서구,등촌동,애견미용,예뻐질개,37.55983849,126.8441387
서대문구,홍제동,애견미용,예뻐할개,37.58863128,126.9346139
중랑구,상봉동,애견미용,예뿌잔아,37.59426552,127.0893662
강남구,역삼동,동물병원,예은동물병원,37.49243141,127.0371265
서대문구,홍은동,애견미용,예일,37.58061172,126.9230469
관악구,신림동,동물병원,예일동물병원,37.48924276,126.9243295
구로구,구로동,애견미용,옐로우퍼피,37.49817312,126.8890949
은평구,역촌동,애견미용,오!뚜기,37.60409434,126.9077138
은평구,응암동,동물병원,오거리동물병원,37.59079657,126.9130814
서초구,우면동,펫호텔,오구오구,37.45974166,127.0215832
노원구,상계동,애견미용,오늘도 예쁘개,37.6735552,127.0492572
강서구,방화동,펫호텔,오늘도댕댕,37.56582924,126.8091531
성동구,성수동,동물병원,오늘동물병원,37.54686571,127.0419788
광진구,자양동,애견미용,오늘은 꽃단장,37.5373114,127.0737966
송파구,잠실동,애견미용,오드리 애견미용실,37.50862872,127.0793037
강남구,논현동,애견미용,오드리애견미용실,37.50722146,127.0257609
서초구,양재동,펫호텔,오드리캣츠호텔,37.47162647,127.0423991
양천구,목동,동물병원,오라고동물병원,37.54950453,126.8640164
성동구,행당동,애견미용,오렌지 동물병원,37.55604217,127.031078
노원구,하계동,애견미용,오렌지독하우스,37.63985125,127.0710302
성동구,행당동,펫호텔,오렌지동물병원,37.55604217,127.031078
용산구,한강로,애견미용,오렌지애견,37.52408335,126.9564348
도봉구,쌍문동,애견미용,오롯(orot),37.65703948,127.0284323
구로구,오류동,동물병원,오류동물병원,37.49708284,126.8440109
강남구,역삼동,애견미용,오리지널그루밍,37.50481875,127.0356123
성동구,옥수동,동물병원,오석헌동물병원,37.54496004,127.0109561
송파구,오금동,펫택시,오세욱 펫택시,37.50939021,127.1263692
송파구,거여동,동물병원,오주동물병원,37.49803486,127.1432433
송파구,거여동,애견미용,오주종합동물병원,37.49803486,127.1432433
서대문구,남가좌,동물병원,오즈동물병원,37.57878096,126.9172681
양천구,신정동,애견미용,오큐트,37.51530889,126.8594278
성동구,옥수동,동물병원,옥수수 동물병원,37.54230865,127.0153016
성동구,옥수동,애견미용,옥수수동물병원,37.54230865,127.0153016
영등포구,신길동,애견미용,온누리 종합 동물병원,37.51083557,126.9091519
마포구,서교동,펫택시,온리펫(멍타냥 택시),37.55326966,126.9115211
송파구,거여동,동물병원,온마음 동물메디컬센터,37.49458619,127.1390357
도봉구,방학동,애견미용,온블리살롱,37.66216234,127.0350354
송파구,석촌동,애견미용,올댓그루밍 앤 퍼스널트리머,37.50153049,127.0956538
송파구,장지동,애견미용,올리라피,37.4796001,127.1392098
구로구,고척동,애견미용,올리브 동물병원,37.50380049,126.8599105
강동구,길동,애견미용,올리브네 펫살롱,37.53914305,127.1362872
구로구,고척동,동물병원,올리브동물병원,37.50380049,126.8599105
송파구,방이동,애견미용,올리스 방이점,37.51097815,127.118256
용산구,이태원,애견미용,올리스용산점,37.53788322,126.9841074
서초구,서초동,애견미용,올리유 ALLY.U,37.49353465,127.0120026
강동구,암사동,애견미용,올바른 동물병원,37.55147958,127.1248295
강동구,암사동,동물병원,올바른동물병원,37.55147958,127.1248295
강서구,화곡동,동물병원,올스타동물의료센터,37.53697787,126.8350326
성북구,동선동,애견미용,옹심이네살롱,37.59509164,127.0139455
광진구,중곡동,펫호텔,와사비네집,37.55952567,127.0849943
마포구,성산동,동물병원,와우 동물병원,37.56701486,126.9069044
강서구,방화동,동물병원,와우동물병원,37.57649923,126.8101428
관악구,신림동,동물병원,와우종합동물병원,37.47611101,126.9128665
강남구,논현동,동물병원,와이즈24시 동물병원,37.51128352,127.0209878
강남구,논현동,애견미용,와이즈24시동물병원,37.51128352,127.0209878
영등포구,대림동,동물병원,왈츠동물병원,37.49842368,126.8926302
강서구,마곡동,펫호텔,왓더독,37.56817715,126.8371431
강서구,마곡동,애견미용,왓더독 스타일,37.56817715,126.8371431
성동구,하왕십,동물병원,왕십리조은동물병원,37.5645665,127.0249885
강서구,가양동,펫택시,요미 펫택시,37.56209623,126.8542837
강남구,역삼동,애견미용,요미독 강아지 고양이 분양 애견샵 강남점,37.50857523,127.037744
성북구,정릉동,애견미용,요술강아지,37.61094762,127.0062156
마포구,대흥동,동물병원,용강동물병원,37.54484368,126.9366224
광진구,중곡동,동물병원,용마동물병원,37.55952567,127.0849943
강서구,화곡동,동물병원,용봉동물병원,37.53307459,126.8417144
송파구,석촌동,펫택시,우다닥고양이호텔,37.50193565,127.0957573
강서구,화곡동,애견미용,우리 애견 미용실,37.53117279,126.8444879
은평구,진관동,애견미용,우리덕구 동물병원,37.63456368,126.9246781
은평구,진관동,동물병원,우리덕구동물병원,37.63456368,126.9246781
강동구,성내동,애견미용,우리동네,37.53264302,127.1261547
금천구,독산동,동물병원,우리동물메디컬센터,37.47973033,126.9018372
성북구,길음동,동물병원,우리동물병원,37.61085166,127.0196704
마포구,성산동,동물병원,우리동생 동물병원,37.56203773,126.9128728
양천구,신정동,동물병원,우리들 노령동물 암센터,37.52365985,126.8618255
양천구,신정동,동물병원,우리들동물메디컬센터,37.52291545,126.8620516
노원구,중계동,동물병원,우리들동물종합병원,37.6427209,127.0636775
동작구,상도동,애견미용,우리아이 동물병원,37.50385608,126.944006
강서구,내발산,동물병원,우리아이동물메디컬센터,37.55815026,126.836223
동작구,상도동,동물병원,우리아이동물병원,37.50385608,126.944006
성북구,정릉동,애견미용,우리집 강아지,37.603261,127.0154334
강남구,도곡동,동물병원,우리집동물병원,37.48647907,127.0422656
강서구,화곡동,펫택시,우리콜닷컴,37.53399875,126.8531953
강서구,화곡동,펫호텔,우산쓴고양이,37.53215946,126.8600204
노원구,월계동,애견미용,우솔동물병원,37.61539355,127.0637679
노원구,월계동,동물병원,우솔종합동물병원,37.61539355,127.0637679
은평구,역촌동,동물병원,우신동물병원,37.60556953,126.912821
영등포구,신길동,동물병원,우신종합동물병원,37.507208,126.9083393
중랑구,면목동,애견미용,우아하개,37.58850414,127.0825901
영등포구,당산동,애견미용,우아한강아지,37.52426223,126.8944842
강동구,천호동,애견미용,우연이미용실,37.54356229,127.1288382
서대문구,연희동,펫호텔,우연희,37.56617859,126.9244669
강서구,화곡동,동물병원,우장동물병원,37.54114739,126.8347574
강서구,내발산,동물병원,우장산동물의료센터,37.55090746,126.8336993
